game_id,turns,w_ctrld_pawn,w_ctrld_knight,w_ctrld_bishop,w_ctrld_rook,w_ctrld_queen,w_ctrld_king,w_preassure_points,w_ctrld_diagonals,w_ctrld_lines,b_ctrld_pawn,b_ctrld_knight,b_ctrld_bishop,b_ctrld_rook,b_ctrld_queen,b_ctrld_king,b_preassure_points,b_ctrld_diagonals,b_ctrld_lines,rated_cod,winner_cod,current_turn_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,moves_fen_cod
12527,101,7,5,0,11,0,5,3,0,2,3,0,0,0,0,0,1,0,0,1,1,0,19,153,321,38,18,11842
12528,116,6,0,6,0,0,4,1,2,0,5,0,5,0,0,7,3,1,0,1,0,1,19,206,513,52,565,10121
12529,30,11,11,9,11,0,1,11,2,3,11,6,9,3,6,1,10,2,3,1,0,1,19,70,762,79,608,13862
12530,130,2,0,0,0,0,0,1,0,0,5,0,0,0,16,7,3,1,3,1,0,1,19,0,430,49,608,10642
12531,105,6,0,0,9,18,3,4,1,6,9,0,0,0,0,0,6,0,3,1,1,0,19,151,385,38,567,7999
12532,70,5,0,0,0,0,0,8,3,6,8,0,3,16,19,4,12,4,10,1,0,1,19,77,796,84,2,8281
12533,27,11,8,7,10,17,4,14,5,5,7,0,1,0,0,3,8,6,3,1,1,0,19,81,108,17,608,14932
12534,44,8,0,8,11,0,3,7,1,3,9,5,8,18,0,1,7,1,4,1,0,1,19,70,762,79,608,6192
12536,28,11,7,0,14,13,1,13,2,5,12,3,8,3,10,1,7,5,2,1,0,1,224,315,717,72,437,17147
12537,57,9,0,9,7,12,1,7,4,5,4,8,0,14,17,1,9,2,6,1,1,0,21,60,200,29,439,5053
12538,89,7,0,5,13,0,6,10,1,3,2,0,0,0,0,0,2,0,4,1,1,0,19,162,368,38,533,3189
12539,133,0,0,0,23,0,5,6,0,4,0,0,0,0,0,0,0,0,0,1,1,0,19,96,1299,109,379,3222
12540,39,9,7,5,11,14,2,13,3,5,9,0,0,0,0,0,12,2,3,1,1,0,19,151,355,38,374,15075
12541,33,9,0,15,8,11,2,13,6,6,11,6,10,8,0,2,9,3,3,1,1,0,19,105,1176,109,9,2817
12542,38,9,0,0,0,1,0,3,2,2,7,0,7,15,11,1,11,4,6,1,0,1,19,91,1183,109,28,6171
12543,49,4,4,2,11,16,3,9,2,5,5,0,0,0,0,0,6,1,4,1,1,0,19,87,124,17,137,307
12544,38,10,0,0,0,0,0,10,4,6,13,0,5,9,17,1,11,2,4,1,0,1,19,107,1229,109,205,15552
12545,123,2,0,0,11,20,3,6,1,5,0,0,0,0,0,0,0,0,0,1,1,0,19,195,290,36,608,7673
12546,49,9,0,9,12,13,2,8,5,6,9,0,0,0,0,0,8,4,1,1,1,0,355,112,1307,109,405,3196
12547,138,2,0,6,0,0,4,2,2,0,7,0,7,0,0,6,2,2,0,1,0,1,19,107,1229,109,205,8397
12549,46,8,0,0,0,0,0,2,0,0,7,0,0,10,10,3,4,2,4,1,0,1,19,41,1399,118,608,7071
12550,43,11,7,6,15,0,2,6,2,4,10,0,0,0,0,0,8,5,2,1,1,0,19,162,368,38,533,13852
12551,134,0,0,0,14,0,2,0,0,2,4,5,0,0,20,3,10,1,2,1,0,1,19,191,1001,101,146,9465
12552,102,8,0,0,0,1,3,4,2,3,4,0,0,14,2,4,7,2,5,1,0,1,19,89,1172,109,608,1227
12553,56,5,0,0,1,0,0,7,5,4,4,0,13,23,0,3,11,3,5,1,0,1,19,107,1229,109,205,518
12554,127,4,8,0,0,0,8,2,0,0,3,0,0,0,0,4,0,0,0,1,1,0,19,199,401,40,608,6640
12556,68,5,0,0,0,0,0,2,3,4,10,0,0,8,13,0,3,1,6,0,0,1,54,236,951,94,132,12072
12557,88,3,0,0,0,0,0,2,0,0,5,0,7,11,0,5,3,1,3,0,0,1,19,171,185,26,608,9242
12558,54,8,6,0,0,0,5,5,2,0,12,0,6,8,0,4,4,1,2,0,0,1,19,80,108,17,608,11301
12559,128,2,0,0,0,17,4,4,3,3,2,0,0,0,0,5,0,0,0,0,0,1,373,70,762,79,608,10240
12560,116,0,0,0,0,0,0,0,0,0,4,5,0,0,17,8,9,1,1,0,0,1,373,200,496,52,251,10164
12561,54,1,0,0,0,0,0,8,0,5,7,0,0,20,21,2,10,3,9,0,0,1,355,170,655,62,4,6267
12562,19,10,6,10,5,13,5,14,5,4,9,0,0,0,0,0,7,1,1,0,1,0,355,170,68,10,95,13054
12563,82,1,0,0,0,0,0,0,0,0,8,0,0,8,0,5,2,0,2,0,0,1,102,0,827,86,547,11099
12564,45,10,0,15,7,9,5,7,8,5,10,0,0,0,0,1,10,1,5,1,1,0,209,237,960,94,307,2404
12565,74,9,0,0,0,0,0,0,0,0,5,0,7,20,17,3,9,4,6,0,0,1,37,223,1086,102,354,1436
12566,9,11,5,9,0,18,3,13,7,3,10,1,2,0,1,1,10,4,1,1,1,0,310,0,1409,121,608,13550
12567,43,5,6,0,11,14,2,10,2,5,8,0,3,11,0,4,9,2,3,1,1,0,37,270,1155,108,608,14576
12568,7,12,8,0,2,0,1,5,0,0,10,10,5,2,1,1,9,1,0,1,1,0,186,170,640,61,273,13486
12569,36,10,12,0,9,0,3,9,0,3,12,6,8,8,0,1,10,1,2,1,0,1,108,77,793,84,608,15749
12570,47,8,8,0,9,0,3,8,0,3,10,8,4,10,14,3,11,4,4,1,0,0,19,235,961,94,324,18020
12571,40,10,0,0,0,0,0,8,1,4,14,7,0,3,8,5,4,1,3,1,0,1,19,195,1391,116,608,4460
12572,53,11,0,0,19,6,2,10,1,7,8,0,3,12,5,3,13,3,7,0,1,0,19,77,796,84,2,15463
12573,55,9,5,0,10,13,3,10,2,5,8,0,8,9,9,2,6,4,4,1,0,0,19,71,1119,104,335,15620
12574,84,3,0,0,0,0,5,0,0,0,3,7,0,0,0,7,2,0,0,1,0,1,19,235,961,94,324,11356
12575,64,6,0,0,6,22,4,3,4,5,2,0,0,13,20,2,6,2,7,1,1,1,19,260,860,90,608,3831
12576,38,11,0,2,10,9,2,9,1,7,11,2,2,9,4,4,10,0,4,1,0,1,19,190,772,83,0,13857
12577,61,11,0,7,5,11,3,8,2,3,8,0,0,0,0,0,3,4,6,1,1,0,19,190,772,83,0,934
12578,28,10,8,0,5,7,4,11,1,3,11,0,9,6,10,3,10,3,2,1,0,1,19,70,752,74,592,14878
12579,22,12,6,9,8,0,0,7,3,2,12,6,7,4,0,4,6,4,1,1,0,1,19,193,629,59,374,14948
12580,43,8,5,6,8,17,3,11,6,6,7,0,7,0,11,1,6,4,5,1,1,0,19,194,1128,106,608,2242
12581,57,7,6,0,18,0,4,7,0,6,10,0,5,11,0,3,4,1,2,1,1,0,19,173,64,10,608,935
12582,92,9,0,0,23,0,3,7,0,6,8,0,11,9,0,4,5,4,3,1,0,1,19,170,833,88,608,4978
12583,67,8,0,0,9,16,3,8,0,5,7,0,0,0,0,1,1,0,0,1,1,0,19,151,348,38,280,8247
12584,21,10,12,13,3,4,2,12,6,2,10,3,8,2,15,1,10,4,4,1,1,0,19,189,207,31,608,17526
12585,31,10,6,9,9,6,1,11,4,2,13,3,2,1,0,3,3,1,0,1,1,0,19,95,1235,109,239,16900
12586,124,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,2,1,0,1,19,211,1100,102,531,10427
12587,49,11,3,7,14,5,3,10,4,5,8,0,0,0,0,0,10,2,4,1,1,0,19,177,1410,122,608,15213
12588,40,5,8,7,9,13,2,14,3,4,10,7,3,0,11,5,10,2,2,1,1,1,19,171,181,26,608,3377
12589,49,11,6,0,12,19,4,14,2,4,9,0,0,0,0,0,8,1,3,1,1,0,19,209,1053,102,147,14098
12590,78,7,0,9,0,0,4,2,3,0,8,0,0,0,17,1,4,1,3,1,0,1,19,202,463,52,137,8146
12591,58,9,0,0,0,0,0,5,2,3,10,0,10,0,12,3,6,5,2,1,0,1,19,173,64,10,608,6569
12593,155,2,0,0,0,32,7,7,1,4,0,0,0,0,0,0,0,0,0,1,1,0,19,195,1392,116,0,10099
12594,47,9,0,6,13,20,3,9,6,6,8,0,4,9,0,1,2,2,2,1,1,0,19,193,629,59,374,1553
12595,15,10,15,5,3,0,1,7,1,1,9,0,0,0,0,0,7,2,2,1,1,0,19,195,1391,116,608,13847
12596,95,5,7,0,0,0,3,2,0,0,2,0,14,0,0,3,3,6,0,1,1,0,19,170,642,61,297,10701
12597,34,10,0,0,0,0,0,6,1,4,11,2,16,2,14,1,12,7,4,1,0,1,19,210,1033,102,83,2013
12598,52,8,0,0,0,0,0,7,2,4,10,0,0,22,11,3,10,2,9,1,0,1,19,100,1260,109,305,970
12599,52,8,0,0,0,0,0,3,3,1,10,0,0,12,16,3,5,3,6,1,0,1,19,183,545,55,608,83
12600,47,11,0,0,0,16,3,5,1,2,8,0,0,6,0,5,1,0,1,1,1,0,19,211,1100,102,531,16029
12601,30,11,0,2,4,5,2,7,0,2,13,0,5,10,15,2,13,5,6,1,0,1,19,211,1100,102,531,15925
12602,37,12,15,0,5,8,1,10,1,2,9,0,0,0,0,3,11,5,3,1,1,0,19,173,64,10,608,15131
12603,105,3,0,0,13,0,5,3,0,3,0,0,0,0,0,4,0,0,0,1,1,0,19,190,772,83,0,8436
12604,41,11,0,0,15,13,3,7,1,4,6,0,0,0,0,0,14,5,7,1,1,0,19,151,348,38,280,15235
12605,60,10,0,0,0,0,0,6,0,2,8,6,0,9,0,3,3,0,2,1,0,1,19,190,772,83,0,3277
12606,52,9,0,9,14,0,2,9,3,3,7,0,10,15,15,2,11,5,5,1,0,1,19,195,1392,116,0,5784
12607,69,6,0,6,14,16,4,8,4,6,8,0,0,0,0,3,1,0,0,1,1,0,19,76,674,70,608,4237
12608,45,7,2,10,6,8,2,9,4,4,8,9,4,0,12,2,9,4,2,1,1,0,19,260,860,90,608,5199
12609,117,5,0,0,15,19,4,7,1,6,1,0,1,0,0,3,3,3,3,1,1,0,306,214,1021,102,77,11753
12610,55,6,15,0,7,0,1,5,0,2,9,0,0,0,0,0,5,0,2,1,1,0,306,71,1115,104,312,5470
12611,47,10,8,5,12,9,1,15,3,7,9,0,5,8,0,2,5,2,2,0,1,0,30,208,525,52,565,15758
12612,30,13,0,0,0,0,1,8,2,1,9,6,12,12,8,4,13,4,3,0,0,1,30,206,529,52,565,16451
12613,83,5,0,7,9,0,8,5,3,2,1,0,0,8,0,3,3,0,3,0,1,0,102,71,1121,104,347,4990
12614,47,10,5,6,12,12,4,13,4,4,10,2,6,0,8,4,5,2,0,0,1,0,30,291,418,44,534,557
12615,17,9,9,16,0,0,5,10,6,0,10,5,5,1,0,2,6,1,0,0,0,0,30,116,1267,109,350,17388
12616,104,3,0,0,14,0,2,3,0,3,6,0,7,0,14,2,7,4,3,0,0,1,26,116,1267,109,350,3137
12617,41,11,6,6,8,15,2,11,5,5,11,0,0,0,2,2,10,0,3,0,1,0,19,36,674,70,608,17994
12618,116,0,0,0,0,0,0,0,0,0,3,0,0,12,9,7,5,0,5,1,0,1,19,199,401,40,608,11450
12619,41,8,0,5,13,0,2,3,1,3,8,0,0,0,0,0,4,1,3,1,1,0,19,190,771,83,608,4293
12620,43,9,5,7,21,8,2,14,3,7,12,0,0,0,0,0,9,2,5,1,1,0,19,254,854,90,383,2411
12621,52,10,0,0,19,0,2,3,0,5,5,0,0,23,17,2,11,1,8,1,0,1,19,204,510,52,565,5728
12622,56,6,0,0,12,0,2,2,0,2,7,3,0,19,0,3,4,0,5,1,0,1,19,98,1300,109,382,15982
12623,134,0,0,0,0,0,1,0,0,0,1,0,0,0,15,5,5,0,2,1,0,1,19,89,1186,109,99,10294
12624,59,10,0,11,14,12,3,13,6,5,6,0,4,11,14,2,10,4,6,1,1,0,19,194,1128,106,608,2156
12625,74,9,5,0,7,0,3,5,0,2,6,11,0,10,0,5,7,0,3,1,0,1,19,346,598,58,195,581
12626,81,6,0,0,6,20,6,5,2,5,5,0,0,0,0,0,0,0,0,1,1,0,19,80,108,17,608,8364
12627,168,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,2,2,1,0,1,19,120,1172,109,608,10399
12628,29,8,6,6,16,11,2,15,2,5,12,3,10,11,7,1,11,4,3,0,0,0,310,170,642,61,297,13924
12629,132,0,0,0,0,0,0,1,0,0,0,0,0,10,0,3,0,0,2,1,0,1,19,180,563,55,608,10418
12630,55,10,7,9,9,11,1,10,3,3,12,0,0,7,9,2,6,1,4,1,1,0,19,112,1226,109,194,7901
12631,95,4,0,0,21,0,2,5,0,4,5,0,0,0,0,0,2,0,5,1,1,0,19,321,700,72,137,5058
12632,101,6,0,0,9,0,2,3,0,2,4,0,8,12,0,6,5,2,3,1,1,0,19,90,1327,109,500,4965
12633,47,10,4,14,6,10,3,12,6,3,10,0,0,0,0,1,3,2,1,1,1,0,19,151,986,96,497,13238
12634,71,9,6,7,9,0,0,3,3,2,5,0,0,0,0,0,1,0,3,1,1,0,19,38,1236,109,240,9462
12635,52,7,0,0,1,1,0,8,3,8,4,0,9,13,18,0,9,4,4,1,0,1,19,113,1304,109,405,7631
12636,18,9,15,9,5,0,4,10,3,1,9,12,7,4,7,3,7,3,1,1,0,1,19,113,1304,109,405,13304
12637,47,7,0,1,10,17,1,9,2,5,8,0,0,0,0,0,0,1,0,1,1,0,19,216,1028,102,76,12992
12638,39,10,0,8,10,0,3,3,3,3,9,0,0,0,0,0,10,0,4,1,1,0,19,71,1119,104,335,11829
12639,93,8,0,4,0,0,4,2,1,0,1,0,0,11,0,0,1,0,2,1,1,0,19,109,1244,109,254,1755
12640,69,8,6,0,0,16,4,6,1,2,1,0,0,0,0,3,0,0,0,1,1,0,117,209,1099,102,511,10737
12641,20,11,0,0,0,0,0,8,3,1,11,13,8,4,13,3,14,4,4,1,0,1,117,237,964,94,539,14916
12642,45,10,8,5,8,15,1,9,4,5,10,0,7,12,11,1,8,4,8,1,1,0,19,92,1195,109,139,3813
12643,50,9,0,0,0,0,0,6,6,3,10,0,11,7,7,2,8,3,4,1,0,1,19,89,1186,109,99,6237
12644,53,6,5,0,5,18,1,8,1,4,8,2,0,0,18,2,3,1,2,1,1,0,19,41,439,50,608,616
12645,56,8,0,0,10,22,3,9,4,6,4,7,0,13,19,2,11,2,7,1,0,1,19,209,1088,102,377,825
12646,84,5,0,0,0,0,3,1,0,0,3,7,12,0,0,4,3,4,0,1,0,1,355,235,961,94,324,9748
12647,29,11,8,15,5,13,5,17,6,3,7,0,0,0,0,0,10,4,3,1,1,0,19,113,1304,109,405,12913
12648,72,5,5,8,12,0,3,5,3,3,8,0,5,8,0,3,0,1,3,0,1,1,102,90,1335,109,502,5493
12649,63,5,0,0,9,19,6,7,1,4,5,0,0,11,0,3,3,0,3,1,1,0,349,107,1310,109,417,11920
12650,141,3,0,0,0,0,4,2,0,0,2,0,0,0,0,1,1,0,0,1,1,0,349,193,629,59,374,8525
12651,92,2,0,0,0,0,0,0,0,0,7,0,0,0,16,8,7,1,2,1,0,1,355,51,52,8,148,11062
12652,64,8,0,0,0,0,4,4,0,4,6,6,5,7,0,2,3,2,2,1,0,1,19,197,302,36,512,6831
12653,90,3,0,0,0,0,2,0,0,0,5,0,0,10,0,8,0,0,3,1,0,1,19,6,1449,127,552,8187
12654,70,4,0,0,0,0,0,4,2,1,8,15,0,11,17,2,10,1,5,1,0,1,19,172,170,20,403,5625
12655,68,1,0,0,0,1,3,7,4,3,10,0,0,21,11,3,8,1,9,0,0,1,19,71,1104,104,608,2372
12656,63,7,5,0,0,12,3,2,2,3,8,0,0,0,0,0,7,4,7,1,1,0,355,153,313,38,18,5252
12657,52,3,0,0,0,0,0,2,2,3,8,0,0,26,15,1,11,2,7,1,0,1,102,170,641,61,274,7272
12658,75,5,0,8,0,13,2,3,2,2,4,0,0,0,0,0,4,2,3,0,1,0,19,237,951,94,132,4657
12659,50,9,7,0,11,15,1,9,2,5,6,0,11,10,18,2,13,9,7,0,0,1,19,78,806,84,137,11388
12660,105,5,0,0,0,0,7,1,0,0,0,0,0,0,0,7,0,0,0,1,1,0,344,98,1300,109,382,8352
12661,69,10,0,0,16,0,3,5,0,5,5,0,0,14,0,3,3,0,4,1,1,0,344,217,1055,102,180,9140
12662,116,1,0,0,0,0,0,0,0,0,3,0,0,0,14,6,4,0,2,1,0,1,344,190,772,83,0,9682
12663,41,10,8,0,8,12,2,8,2,3,11,7,0,15,13,3,11,3,8,1,0,0,344,204,459,52,47,14422
12664,44,9,0,0,0,0,0,4,2,5,7,0,0,2,17,2,3,1,3,1,0,1,344,276,882,90,346,12122
12665,109,4,0,7,0,32,5,13,5,5,6,0,0,0,0,0,1,0,0,0,1,0,19,217,1059,102,180,4575
12666,17,12,3,9,2,15,5,12,4,4,12,0,0,0,0,0,6,4,2,0,1,0,19,98,1290,109,378,14292
12667,47,6,6,8,7,14,2,10,3,4,10,0,0,0,0,0,6,0,4,0,1,0,19,218,1062,102,180,5454
12668,20,9,0,0,0,0,1,7,2,1,10,9,5,8,0,2,10,1,1,0,0,1,19,77,644,61,315,1998
12669,15,8,2,7,2,17,4,12,5,4,9,0,1,0,1,0,8,3,1,0,1,0,19,206,512,52,565,13121
12670,45,6,0,8,19,0,2,8,2,4,6,0,9,0,0,2,6,3,2,0,1,0,19,204,459,52,47,3332
12671,45,9,0,8,18,14,6,13,5,6,8,0,3,3,0,2,3,1,1,0,1,0,37,260,860,90,608,12883
12672,46,8,0,0,0,0,5,13,3,6,10,8,0,5,13,3,9,1,3,1,0,1,186,203,472,52,137,16199
12673,77,6,0,0,0,21,3,2,4,4,3,0,0,14,0,3,2,0,3,1,1,0,186,204,459,52,47,5007
12674,43,9,11,3,13,16,2,15,3,6,9,8,0,10,0,3,7,0,3,1,1,0,19,224,1080,102,354,12662
12675,81,3,0,0,6,17,5,5,1,4,6,0,0,0,1,4,11,4,4,1,1,0,19,72,20,0,465,5872
12676,139,0,0,0,0,18,6,4,1,3,0,0,0,0,0,0,0,0,0,1,1,0,19,204,459,52,47,5538
12677,54,9,0,0,0,0,0,8,5,3,10,0,5,0,16,3,3,3,3,1,0,1,186,217,1055,102,180,8279
12678,60,7,0,0,0,0,0,6,0,6,8,0,0,20,0,3,4,0,5,1,0,1,19,98,1300,109,382,7176
12679,36,10,0,0,0,0,2,12,2,8,9,0,6,11,12,3,13,3,4,1,0,1,19,92,1197,109,141,12663
12680,1,10,5,5,0,2,1,9,1,1,8,4,0,0,0,0,8,0,0,0,1,0,308,36,944,93,608,17961
12681,22,13,0,0,7,2,1,4,0,3,12,8,7,3,6,1,12,2,3,0,0,1,102,0,400,39,608,14031
12682,90,5,0,0,0,0,0,0,0,0,6,0,0,19,0,5,5,0,5,1,0,1,355,89,1186,109,99,9589
12683,44,7,0,0,4,0,2,4,0,2,11,0,1,10,17,3,9,1,5,1,0,1,19,238,966,94,560,12844
12684,55,8,0,0,19,11,6,9,2,8,8,0,0,0,0,0,2,0,1,1,1,0,19,36,429,48,608,3159
12685,56,6,0,1,1,0,1,6,2,2,9,0,0,16,16,3,11,2,7,1,0,1,19,153,320,38,18,15240
12686,33,11,0,8,18,7,2,12,3,5,10,0,5,11,10,2,7,3,5,1,1,0,19,237,976,94,606,12875
12687,31,12,7,17,6,10,3,15,9,3,10,8,3,8,4,1,11,0,3,1,1,0,19,152,339,38,180,15197
12688,34,5,0,0,0,0,0,10,6,4,8,5,6,8,13,1,10,3,4,1,0,1,19,151,385,38,567,15718
12689,109,3,0,6,0,0,5,1,2,0,3,0,7,0,0,3,2,1,0,1,1,0,19,294,415,44,180,9528
12690,96,2,0,0,0,0,4,0,0,0,6,0,0,0,21,4,3,3,3,1,0,1,19,2,59,9,608,9357
12691,67,2,6,16,12,0,4,9,4,3,5,0,0,0,0,3,2,0,2,1,1,0,19,338,587,58,608,11384
12692,91,4,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,19,52,34,7,608,9927
12694,88,3,0,0,0,0,2,6,2,4,9,0,7,8,0,4,5,2,3,1,0,1,19,355,612,58,393,10660
12695,38,8,0,0,0,0,0,12,2,5,10,7,5,14,12,3,11,5,5,1,0,1,19,153,309,38,18,4473
12696,98,3,0,0,1,0,1,1,0,2,6,8,0,7,0,7,3,0,2,1,0,1,19,156,373,38,544,8797
12697,58,6,0,0,1,0,1,2,1,5,4,0,10,11,19,1,10,8,6,1,0,1,19,151,365,38,473,7765
12698,50,6,0,0,1,0,2,12,3,6,10,0,13,15,11,3,16,6,6,1,0,1,19,36,281,35,608,2323
12699,43,8,0,4,11,12,3,8,4,6,6,0,0,0,1,3,9,3,8,1,1,0,19,94,1201,109,141,5042
12700,52,7,3,0,0,18,4,5,2,2,6,0,1,2,22,1,5,3,5,1,0,1,19,107,1309,109,406,1456
12701,108,2,0,0,0,0,0,1,4,0,4,0,0,13,0,2,3,0,3,1,0,1,228,122,1268,109,350,10296
12702,43,7,0,6,14,10,2,11,4,6,8,0,0,0,0,0,3,0,1,0,1,0,306,261,892,90,431,13822
12703,96,2,0,0,0,0,0,0,0,0,7,0,11,13,0,4,7,4,3,0,0,1,306,199,491,52,210,8216
12704,87,6,0,6,12,17,5,8,3,5,4,0,0,0,0,0,8,4,3,1,1,0,352,341,595,58,190,1332
12705,56,6,0,2,0,0,4,1,1,0,10,0,16,0,0,2,3,3,0,1,0,1,352,41,439,50,608,6596
12706,112,6,0,0,0,0,3,2,0,3,5,0,3,12,0,7,6,1,3,1,0,1,19,37,944,93,608,8975
12707,152,0,0,5,0,0,6,1,1,0,2,0,7,11,0,8,4,3,3,1,0,1,19,32,278,33,539,9252
12708,33,10,7,12,10,14,3,15,4,5,12,4,7,7,2,1,8,2,1,1,1,0,19,170,646,61,332,13104
12709,50,7,0,8,0,15,0,5,6,2,7,8,6,0,11,1,11,3,2,1,0,1,19,47,442,50,104,7768
12710,58,6,0,4,10,5,1,5,2,4,6,5,7,23,15,3,13,4,8,1,0,1,19,153,313,38,18,400
12711,45,12,8,0,5,11,2,6,2,4,11,0,1,0,0,0,9,3,1,1,1,0,19,237,960,94,307,4144
12712,120,5,0,0,9,0,6,4,0,3,1,0,0,0,0,5,0,0,0,1,0,1,19,153,313,38,18,9232
12713,37,9,0,12,5,16,2,8,4,3,8,1,0,0,0,1,3,2,1,1,1,0,19,43,930,92,608,11666
12714,90,3,0,0,0,0,0,0,0,3,6,0,0,23,20,3,12,1,7,1,0,1,324,194,1128,106,608,9147
12715,69,11,8,0,6,0,3,8,3,1,9,0,0,0,0,5,5,0,6,1,1,0,37,70,749,74,468,8277
12716,120,1,0,0,0,0,4,1,0,0,3,0,0,11,0,5,1,0,2,1,0,1,357,1,727,73,245,7899
12717,109,5,0,0,0,29,3,7,1,4,0,0,0,0,0,0,0,0,0,0,1,0,21,143,1273,109,359,7493
12718,53,8,0,0,17,12,3,6,1,7,8,0,0,0,0,0,11,3,7,1,1,0,19,189,207,31,608,2480
12719,81,9,0,0,0,0,1,2,0,0,3,0,0,4,0,4,2,0,1,1,1,0,19,175,1414,122,327,8313
12721,61,5,0,10,6,17,2,2,5,4,5,0,0,0,0,1,2,4,4,1,1,0,19,204,518,52,565,4174
12722,51,7,8,0,12,0,2,5,0,2,5,0,0,0,0,6,1,0,0,1,1,0,19,193,1128,106,608,11248
12723,43,7,4,10,10,20,4,15,6,3,6,0,0,0,1,0,11,5,3,1,1,0,19,37,756,78,608,16292
12724,51,10,8,0,26,0,1,10,0,6,8,0,1,0,0,0,3,2,0,1,1,0,19,206,516,52,565,350
12725,51,8,13,3,14,0,4,6,1,3,7,0,10,12,0,2,5,3,2,1,1,0,19,183,552,55,608,4834
12726,69,7,8,7,11,0,1,6,3,3,4,0,0,0,0,0,7,0,5,1,1,0,19,254,837,90,608,2288
12727,53,7,3,0,13,15,2,7,2,4,9,6,0,0,0,0,2,0,0,1,1,0,19,199,491,52,210,7795
12728,17,8,2,6,2,13,4,8,4,4,9,0,0,0,0,0,8,3,2,1,1,0,19,206,512,52,565,14286
12729,39,9,12,12,10,11,1,14,4,5,11,0,0,0,0,0,10,6,3,1,1,0,19,271,909,90,577,15641
12730,78,5,0,0,0,0,2,0,0,0,5,0,7,11,0,7,3,2,2,1,0,1,19,260,860,90,608,8308
12731,62,3,0,0,0,0,0,3,0,2,6,0,9,21,0,3,6,3,4,1,0,1,19,183,552,55,608,4709
12732,49,12,7,0,8,7,2,4,1,4,10,0,0,0,0,0,9,2,6,1,1,0,19,279,861,90,6,14569
12733,27,11,8,15,8,9,1,13,4,4,12,11,4,4,6,2,8,2,2,1,0,0,19,143,1276,109,359,13938
12734,36,7,0,0,0,0,0,6,2,3,11,3,6,1,14,3,8,4,3,1,0,1,19,209,1088,102,377,11495
12735,3,10,5,5,0,13,2,11,3,3,10,5,5,0,4,1,9,2,0,0,1,0,185,170,653,61,587,17923
12736,2,10,5,5,0,4,1,9,2,0,10,5,5,0,4,1,8,2,0,1,0,1,108,151,308,38,0,17913
12737,44,7,0,0,0,0,1,7,2,4,10,2,10,8,11,1,13,6,4,1,0,1,213,199,401,40,608,15326
12738,35,11,6,0,7,11,5,7,1,5,11,0,0,0,0,1,7,1,3,0,1,0,213,42,445,50,307,12670
12739,53,9,11,2,11,0,2,9,0,2,8,3,0,5,0,6,7,1,1,1,1,0,306,82,114,17,18,16284
12740,131,5,0,0,0,17,7,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,19,37,948,94,44,7670
12741,50,6,0,0,9,16,2,3,2,5,7,0,12,6,20,1,14,7,4,1,0,1,19,180,536,55,608,12956
12742,24,8,0,0,0,0,0,8,3,1,11,3,7,4,14,4,10,3,3,1,0,1,19,153,319,38,18,15001
12743,36,11,0,0,0,0,0,9,6,1,11,5,7,6,12,3,10,2,4,1,0,1,19,89,1186,109,99,14680
12744,15,10,6,12,3,16,5,15,4,5,10,3,6,1,2,3,9,3,2,1,1,0,19,194,1128,106,608,12469
12745,49,7,6,0,15,24,3,14,4,8,7,0,0,0,0,0,10,3,4,1,1,0,19,128,1207,109,165,2257
12746,37,7,7,6,18,0,2,10,2,4,12,0,0,0,0,0,9,8,1,0,1,0,37,224,1080,102,354,4367
12747,7,10,7,8,1,2,1,9,3,0,10,8,9,1,4,2,11,4,0,0,0,0,37,199,401,40,608,13294
12748,42,8,0,0,0,0,0,3,1,1,8,3,8,8,0,2,5,2,1,0,0,1,244,181,571,55,184,7267
12749,83,7,0,0,12,13,3,5,2,6,5,0,0,0,0,0,2,0,0,0,1,0,37,121,1266,109,350,9799
12750,59,10,0,6,25,0,2,9,2,7,2,0,0,0,0,0,0,0,0,0,1,0,37,194,1143,106,423,8609
12751,29,10,9,0,12,0,4,8,0,2,7,0,5,14,0,3,8,1,4,0,1,0,244,71,1124,104,422,4589
12752,18,12,0,0,0,1,4,8,4,1,7,13,13,3,7,3,15,4,3,0,0,1,234,71,1124,104,422,13842
12753,138,0,0,0,0,0,0,0,0,0,3,0,0,0,19,5,2,2,3,1,0,1,287,71,1123,104,400,3374
12754,57,10,0,0,0,12,4,5,2,3,7,0,0,12,12,1,4,1,5,1,1,0,284,199,490,52,210,1741
12755,38,10,5,2,12,0,3,8,0,3,7,7,14,7,15,3,14,6,6,1,0,1,284,71,1123,104,400,1639
12756,42,12,4,0,11,13,2,10,2,6,12,0,5,6,9,2,6,2,2,1,1,1,289,170,653,61,587,2006
12757,22,12,12,5,7,4,2,8,2,2,12,2,7,4,10,3,11,4,3,1,0,1,289,189,645,61,328,546
12758,23,9,11,3,5,12,2,9,3,5,10,6,5,1,8,2,9,2,1,1,1,0,289,71,1104,104,608,1996
12759,36,6,5,0,2,9,1,6,2,0,7,6,10,14,15,3,17,4,5,1,0,1,287,71,1123,104,400,2203
